GLASNO,A_WT,SIO2,AL2O3,B2O3,CAO,K2O,NA2O,PBO,Li2O,MgO,SRO,BAO,ZNO,P2O5,GEO2,ZRO2,TIO2,TEO2,FemOn,RO20,RO100,RO150,RO300,Year,Refer_Id,Patent,SLeg,1,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,53,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,90,92
65608,25.08256,61.91039,10.94486,0,13.26681,0,0,0,0,0,0,2.911313,0,0,0,0,0,0,0.4658765,,,,11.49788,1982,6402,FALSE,,0,0,0,0,0,0,62.38539,0,0,0,7.375944,20.87041,0,0,0,0,4.473436,0,0,0,0,0,0.3168824,0.1685545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1078749,0,0,0,0,3.320523,0,0,0,0,0,0,0.980987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65606,25.08256,61.49332,12.07904,0,10.29488,0,0,0,0,0,0,4.267266,0,0,0,0,0,0,0.2410094,,,,11.4051,1982,6402,FALSE,,0,0,0,0,0,0,62.38018,0,0,0,8.069741,20.53843,0,0,0,0,3.436988,0,0,0,0,0,0.160326,0.1703464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213768,0,0,0,0,3.603995,0,0,0,0,0,0,1.426233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65607,25.07584,64.93817,11.03859,0,9.366297,0,0,0,0,0,0,3.914991,0,0,0,0,0,0,0.234933,,,,11.44018,1982,6402,FALSE,,0,0,0,0,0,0,62.76109,0,0,0,7.378939,21.70237,0,0,0,0,3.13137,0,0,0,0,0,0.1537279,0.3341911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1069411,0,0,0,0,3.124687,0,0,0,0,0,0,1.306687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65637,23.5919,62.73021,6.701437,8.020449,0,0,0,0,0,0,22.54792,0,0,0,0,0,0,0,0,,,,11,1983,6410,FALSE,,0,0,0,5.226629,0,0,62.61853,0,0,0,4.366385,20.44055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65638,23.47656,63.03997,7.530108,8.612432,0,0,0,0,0,0,20.81748,0,0,0,0,0,0,0,0,,,,11.77815,1983,6410,FALSE,,0,0,0,5.528799,0,0,62.7111,0,0,0,4.835292,20.24016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65639,23.5919,61.1024,7.808693,9.318315,0,0,0,0,0,0,21.7706,0,0,0,0,0,0,0,0,,,,11.69897,1983,6410,FALSE,,0,0,0,5.964992,0,0,62.51721,0,0,0,4.99856,19.55263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.966624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65706,29.48924,20.21041,0,29.90089,0,0,1.243975,0,1.290104,0,0,0,39.88812,0,0,0,0,0,0,,,,11.13988,1982,6444,FALSE,,0,0.7880028,0,18.26456,0,0,58.02816,0,0.7574601,0,0,6.172688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7574601,12.1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048166,0,0,0
65707,30.7729,20.20336,0,29.87786,0,0,0.01650022,0,0.03422417,0,0,0,39.8942,0,0,0,0,0,0,,,,11.72917,1982,6444,FALSE,,0,0.02046264,0,17.98305,0,0,58.65284,0,0.01023132,0,0,6.078608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7492937,12.00375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.501781,0,0,0
65708,29.48924,20.27676,0,29.40184,0,0,0.5928276,0,0.4853771,0,0,0,40.63004,0,0,0,0,0,0,,,,11.60423,1982,6444,FALSE,,0,0.2988808,0,17.93284,0,0,58.34274,0,0.3598768,0,0,6.185001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7624509,12.39135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72686,0,0,0
65768,26.05089,64.70972,8.26873,8.229999,0,0,0,0,0,0,0,18.79155,0,0,0,0,0,0,0,,,,11,1982,6455,FALSE,,0,0,0,5.238534,0,0,62.92288,0,0,0,5.263996,20.59451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.980077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65766,26.05089,63.6011,7.742954,7.238194,0,0,0,0,0,0,0,21.41776,0,0,0,0,0,0,0,,,,12,1982,6455,FALSE,,0,0,0,4.69307,0,0,62.73417,0,0,0,5.017177,20.61321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.942374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65767,26.55249,64.08794,7.959303,7.969368,0,0,0,0,0,0,0,19.98339,0,0,0,0,0,0,0,,,,11.69897,1982,6455,FALSE,,0,0,0,5.11094,0,0,62.82865,0,0,0,5.104527,20.54957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.40631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65808,31.69925,63.1511,8.699381,7.219649,0,0,0,20.92987,0,0,0,0,0,0,0,0,0,0,0,,,,11,1983,6463,FALSE,,0,0,0,4.644431,0,0,62.7159,0,0,0,5.596475,20.31135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.731853,0,0,0,0
65806,31.69925,64.87192,7.290438,8.62382,0,0,0,19.21383,0,0,0,0,0,0,0,0,0,0,0,,,,11,1983,6463,FALSE,,0,0,0,5.515388,0,0,62.92149,0,0,0,4.664406,20.75309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.145627,0,0,0,0
65807,31.08022,64.02596,7.983079,7.933524,0,0,0,20.05744,0,0,0,0,0,0,0,0,0,0,0,,,,11,1983,6463,FALSE,,0,0,0,5.087247,0,0,62.82076,0,0,0,5.119323,20.53823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.434437,0,0,0,0
65820,21.57314,73.10211,0.9516495,2.322875,0.2307083,4.120405,7.827774,0,3.247218,0.1604977,0,2.742316,1.9075,0,0,0,0,0,1.215231,,,,8,1983,6465,FALSE,,0,2.167678,0,1.547389,0,0,60.0847,0.6803174,5.222437,0.05335823,0.633629,24.37804,0,0,0,2.747949,0.07670246,0,0,0,0,0,0.8137131,0,0,0,0.6369639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04335356,0,0,0,0,0.9137597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65825,21.49608,68.18808,2.579919,4.628521,0,2.792602,8.700639,0,4.621679,0,1.903977,3.431267,0,0,0,0,0,0,1.235432,,,,8,1983,6465,FALSE,,0,2.993323,0,2.999802,0,0,59.65007,0.3369108,5.636778,0,1.671596,22.09034,0,0,0,1.807656,0,0,0,0,0,0,0.8034028,0.02850784,0.2267669,0,0,0,0,0,0,0,0,0.6155102,0,0,0,0,0,0,0,0,0,0,0.02818389,0,0,0,0,1.111158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65827,21.00889,67.21898,1.922872,6.570936,0.1165404,3.122083,8.43549,0,4.811563,0.08107407,0,3.409868,1.124151,0,0,0,0,0,1.227728,,,,8,1983,6465,FALSE,,0,3.090863,0,4.221823,0,0,59.48626,0.5526283,5.423468,0.02602494,1.233775,21.59748,0,0,0,2.004884,0.03855546,0,0,0,0,0,0.790387,0.014137,0,0,0.359851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642591,0,0,0,0,1.095618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65828,20.79786,60.80988,2.069855,10.42036,0.1176082,2.800612,10.10892,0,5.076359,0.08181688,0,4.301386,0.8913541,0,0,0,0,0,1.238976,,,,8,1983,6465,FALSE,,0,3.195832,0,6.555232,0,0,58.56678,0.6542649,6.360209,0.02579314,1.302239,19.12781,0,0,0,1.761482,0.03774605,0,0,0,0,0,0.7800851,0,0,0,0.2799499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65983,21.86051,52.95547,22.10127,0,0,0,0,0,0,20.0437,0,0,0,0,0,0,0,0,0,,,,12,1982,6518,FALSE,,0,0,0,0,0,0,62.33341,0,0,6.182132,13.63524,16.33761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.511599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65984,21.9093,65.0459,15.03426,0,0,0,0,0,0,14.90498,0,0,0,0,0,0,0,0,0,,,,12,1982,6518,FALSE,,0,0,0,0,0,0,63.50078,0,0,4.728208,9.53892,20.64227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65985,21.86051,72.34328,12.94513,0,0,0,0,0,0,9.773067,0,0,0,0,0,0,0,0,0,,,,12,1982,6518,FALSE,,0,0,0,0,0,0,64.27103,0,0,3.090501,8.192832,22.88299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66119,20.19282,51.71166,3.491689,13.94647,13.62079,5.497508,10.44394,0,0,0,0,0,0,0,0,0,0,0,0.2026724,,,,10,1981,6547,FALSE,,0,0,0,8.70379,0,0,58.33099,0,6.513803,0,2.177507,16.13165,0,0,0,3.431602,4.248947,0,0,0,0,0.2838871,0.1247855,0.05303384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66120,20.22544,54.11929,3.827005,12.1437,9.857668,5.178118,13.11623,0,0,0,0,0,0,0,0,0,0,0,0.4072484,,,,10,1981,6547,FALSE,,0,0,0,7.55022,0,0,58.11617,0,8.15971,0,2.381989,16.8294,0,0,0,3.221593,3.066111,0,0,0,0,0.2860874,0.2549909,0.1337148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66121,20.19282,58.76217,3.777565,9.220636,8.013206,3.407483,15.53614,0,0,0,0,0,0,0,0,0,0,0,0.4019874,,,,10,1981,6547,FALSE,,0,0,0,5.800385,0,0,58.36872,0,9.776353,0,2.378032,18.48322,0,0,0,2.145262,2.519581,0,0,0,0,0.1415495,0.2516436,0.1352584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66238,21.33097,59.43333,11.6744,0,13.40632,0.6650952,2.021632,0,0,12.43523,0,0,0,0,0,0,0,0,0,16.60028,13.53606,12.2095,9.618889,1983,6577,FALSE,,0,0,0,0,0,0,61.55837,0,1.358029,4.181653,7.845642,19.97714,0,0,0,0.4504353,4.507714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1210125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66239,21.23393,62.25527,9.17153,0,17.00942,0.8603928,2.715848,0,0,7.733987,0,0,0,0,0,0,0,0,0,15.79288,12.8016,11.50662,8.977671,1983,6577,FALSE,,0,0,0,0,0,0,61.5974,0,1.852861,2.632833,6.246593,21.20572,0,0,0,0.585831,5.793596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08514985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66240,21.54537,56.26602,9.947023,0,22.3283,1.329263,3.030334,0,0,6.989941,0,0,0,0,0,0,0,0,0,15.93596,13.77145,12.83439,11.00443,1983,6577,FALSE,,0,0,0,0,0,0,60.66206,0,2.085269,2.405286,6.847666,19.36272,0,0,0,0.9153162,7.683838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03785142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66303,21.33197,56.33272,9.221124,0,22.35476,0.8650453,3.033927,0,0,7.309259,0,0,0,0.88316,0,0,0,0,0,,,,9.05,1983,6588,FALSE,,0,0,0,0,0,0,60.99839,0,2.073425,2.501112,6.309235,19.27328,0.6021829,0,0,0.59534,7.647039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66304,21.25679,58.3694,8.267165,0,18.6523,0.9797837,2.481803,0,0,10.68604,0,0,0,0.5635029,0,0,0,0,0,,,,9.44,1983,6588,FALSE,,0,0,0,0,0,0,61.2044,0,1.713654,3.693339,5.714484,20.16653,0.3869542,0,0,0.6771698,6.443478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66305,21.33197,62.32448,7.651438,0,19.69944,1.325153,2.013976,0,0,6.194067,0,0,0,0.7914479,0,0,0,0,0,,,,8.8,1983,6588,FALSE,,0,0,0,0,0,0,61.79325,0,1.374171,2.11595,5.230053,21.30307,0.5400971,0,0,0.9092773,6.734121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66357,23.53073,69.39442,0.0474949,0,2.837424,5.802017,9.934138,0,1.389104,0.03432905,4.339669,2.707189,0,0,0,3.368562,0,0,0,,,,8.022538,1988,6591,FALSE,,0,0.9590408,0,0,0,0,59.57954,0.05174681,6.851278,0.01172928,0.032428,23.93807,0,0,0,4.001753,0.9797395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497208,0,1.162578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9348923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66342,22.73852,67.51406,1.397012,0,2.166894,5.733377,11.43663,0,1.69439,0.05024835,5.961191,0.04843159,0,0,0,3.287102,0,0,0,,,,7.465158,1988,6591,FALSE,,0,1.153009,0,0,0,0,58.97675,0.2422001,7.804984,0.01705635,0.9551554,23.02948,0,0,0,3.909314,0.7402455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033117,0,1.122308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01637409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66347,23.43509,67.93858,0.08191347,0,2.234056,7.019411,11.22963,0,1.746907,0.05180579,2.082237,2.81439,0,0,0,4.801063,0,0,0,,,,7.524284,1988,6591,FALSE,,0,1.194645,0,0,0,0,59.01479,0,7.666209,0.01774902,0.05597766,23.18977,0,0,0,4.792234,0.7611597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7099606,0,1.638371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9591295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66348,23.47356,70.42403,0.6924562,0,2.221837,5.217391,9.604656,0,1.389882,0.03434828,5.143718,3.024721,0,0,0,2.246965,0,0,0,,,,8.002539,1988,6591,FALSE,,0,0.9555958,0,0,0,0,59.82236,0,6.599799,0.01168714,0.4743605,24.20613,0,0,0,3.58864,0.7631017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766821,0,0.7734138,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66349,23.47295,70.30788,0.6917667,0,2.219625,5.212196,9.595094,0,1.388498,0.03431408,5.138597,3.02171,0,0,0,2.244728,0,0,0,,,,8.144485,1988,6591,FALSE,,0,0.9563848,0,0,0,0,59.78575,0.0516035,6.605247,0.01169679,0.4747522,24.18828,0,0,0,3.584723,0.7637317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76828,0,0.7706122,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66350,23.44669,69.81371,0.6805044,0,2.388865,5.178104,9.532334,0,1.379416,0.03408964,5.104986,2.934738,0,0,0,2.230046,0,0,0,,,,8.090795,1988,6591,FALSE,,0,0.9536379,0,0,0,0,59.65903,0.2487751,6.58563,0.01174771,0.4699085,24.12082,0,0,0,3.579597,0.8257952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.762157,0,0.7705117,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66351,23.44287,70.12754,0.0674696,0,2.821522,5.294795,9.711973,0,1.726648,0.051205,4.680493,3.006086,0,0,0,2.512262,0,0,0,,,,8.144485,1988,6591,FALSE,,0,1.194888,0,0,0,0,59.66564,0,6.706566,0.01761251,0.046276,24.21892,0,0,0,3.653732,0.973868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.616206,0,0.8668116,0,0,0,0,0,0,0,0,0,0,0,0,0,1.039483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66352,23.5833,69.81089,0.3745438,0,2.538291,5.897024,9.578496,0,1.278018,0.03445505,4.422606,3.102051,0,0,0,2.817438,0,0,0,,,,8.077104,1988,6591,FALSE,,0,0.8816703,0,0,0,0,59.65877,0.05166037,6.598751,0.01170968,0.2548578,24.04273,0,0,0,4.063949,0.8747822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.522259,0,0.9712149,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66353,23.33614,69.83792,0.05377033,0,2.810787,5.456534,9.951452,0,1.720079,0.03400679,4.662685,2.547686,0,0,0,2.780782,0,0,0,,,,8.025357,1988,6591,FALSE,,0,1.187157,0,0,0,0,59.56006,0.04831452,6.867564,0.01173353,0.0372712,24.10204,0,0,0,3.768533,0.9697413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.608183,0,0.9593883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8800144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66354,23.60199,70.09294,0.6972995,0,2.237377,5.697874,9.671836,0,0.9330688,0.03458853,5.179696,3.045877,0,0,0,2.262682,0,0,0,,,,8.037104,1988,6591,FALSE,,0,0.6400329,0,0,0,0,59.73813,0.05161556,6.654966,0.01204363,0.4817452,24.11823,0,0,0,3.922782,0.7707924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782457,0,0.7776744,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66356,23.6015,70.18533,0.695915,0,2.232935,5.981967,9.091433,0,1.16402,0.03451985,5.169411,3.039829,0,0,0,2.258189,0,0,0,,,,8.181666,1988,6591,FALSE,,0,0.7982383,0,0,0,0,59.76638,0.05161024,6.25516,0.01204239,0.4816955,24.15015,0,0,0,4.115056,0.7672722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778833,0,0.7775942,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66358,23.48403,70.21532,0.6939231,0,2.226543,5.228443,9.625003,0,1.392826,0.03442105,5.154614,3.031129,0,0,0,2.251725,0,0,0,,,,8.057104,1988,6591,FALSE,,0,0.9564835,0,0,0,0,59.76438,0.05160882,6.626573,0.011698,0.4748011,24.15981,0,0,0,3.598855,0.7672511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771903,0,0.7741323,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66359,23.54287,70.15428,0.6956072,0,2.231947,5.462589,9.648363,0,1.163505,0.03450458,5.167125,3.038485,0,0,0,2.25719,0,0,0,,,,8.062539,1988,6591,FALSE,,0,0.7982382,0,0,0,0,59.75261,0.05161023,6.640516,0.01204239,0.4816954,24.13638,0,0,0,3.757225,0.7672721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.778833,0,0.7775941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66346,23.67846,67.44853,0.07543319,0,2.244346,5.864079,10.94291,0,1.988947,0,4.068941,2.827352,0,0,0,4.539458,0,0,0,,,,7.817102,1988,6591,FALSE,,0,1.367721,0,0,0,0,59.15394,0,7.51903,0,0.05154729,23.17909,0,0,0,4.027561,0.7697728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39865,0,1.560165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9725254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66355,23.56678,69.432,0.04759961,0,2.84368,5.814808,10.06791,0,1.392166,0.03440473,3.680123,3.16535,0,0,0,3.375988,0,0,0,,,,7.977104,1988,6591,FALSE,,0,0.958363,0,0,0,0,59.55571,0.05171023,6.942961,0.01172099,0.03309455,23.93494,0,0,0,4.005819,0.9790471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268624,0,1.165204,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66336,23.44072,68.21676,1.47053,0,2.280927,5.657905,10.31871,0,1.426846,0.07052357,4.594736,2.641708,0,0,0,3.171746,0,0,0,,,,8.060794,1988,6591,FALSE,,0,0.9759025,0,0,0,0,59.43486,0.0511837,7.042877,0.02422695,1.003201,23.27835,0,0,0,3.862663,0.7779922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566221,0,1.081682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9008331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66331,23.54287,70.39354,1.35828,0,2.222692,5.807502,8.100067,0,1.622153,0.03436151,6.482244,2.574261,0,0,0,1.404894,0,0,0,,,,8.405357,1988,6591,FALSE,,0,1.111996,0,0,0,0,59.88783,0,5.559979,0.01166909,0.9335274,24.15845,0,0,0,3.988084,0.761923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.223992,0,0.480492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66332,23.42493,70.23815,1.355726,0,2.218513,5.209585,9.199985,0,1.156502,0.03429689,6.470054,2.56942,0,0,0,1.402252,0,0,0,,,,8.160793,1988,6591,FALSE,,0,0.7967908,0,0,0,0,59.83624,0.05151665,6.319376,0.01167711,0.9341685,24.12353,0,0,0,3.57869,0.7624464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222085,0,0.480822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8826519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
